StartDatetime,BiddingZone,ActualConsumption
2018-05-15 08:00:00,FR,55851.0
2018-05-16 10:00:00,FR,54385.0
2018-05-16 18:00:00,FR,49806.0
2018-05-17 02:00:00,FR,42369.0
2018-05-17 16:00:00,FR,48847.0
2018-05-17 21:00:00,FR,47557.0
2018-05-18 07:00:00,FR,49649.0
2018-05-18 15:00:00,FR,48835.0
2018-01-06 12:00:00,FR,64421.0
2018-01-07 02:00:00,FR,54043.0
2018-01-07 20:00:00,FR,62955.0
2018-01-07 21:00:00,FR,60483.0
2018-01-09 08:00:00,FR,73906.0
2018-01-10 01:00:00,FR,60143.0
2018-06-09 07:00:00,FR,36850.0
2018-06-09 15:00:00,FR,42990.0
2018-06-10 13:00:00,FR,42489.0
2018-06-11 01:00:00,FR,38564.0
2018-06-11 08:00:00,FR,48688.0
2018-06-13 01:00:00,FR,40740.0
2018-06-13 08:00:00,FR,45410.0
2018-06-14 05:00:00,FR,38206.0
2018-06-14 14:00:00,FR,50945.0
2018-06-15 16:00:00,FR,47906.0
2018-06-16 22:00:00,FR,43033.0
2018-06-18 11:00:00,FR,51505.0
2018-06-18 22:00:00,FR,46641.0
2018-06-20 02:00:00,FR,39739.0
2018-01-05 01:00:00,FR,55718.0
2018-01-06 13:00:00,FR,62867.0
2018-01-07 03:00:00,FR,50831.0
2018-01-08 07:00:00,FR,68827.0
2018-01-08 15:00:00,FR,68526.0
2018-01-09 17:00:00,FR,70775.0
2018-01-09 19:00:00,FR,74068.0
2018-06-22 02:00:00,FR,39746.0
2018-06-22 20:00:00,FR,44265.0
2018-06-23 13:00:00,FR,44283.0
2018-06-25 18:00:00,FR,49378.0
2018-05-19 17:00:00,FR,39877.0
2018-05-20 01:00:00,FR,40123.0
2018-05-21 12:00:00,FR,45909.0
2018-05-22 00:00:00,FR,42602.0
2018-05-22 23:00:00,FR,48432.0
2018-05-23 06:00:00,FR,41413.0
2018-06-27 01:00:00,FR,41379.0
2018-06-27 05:00:00,FR,38294.0
2018-06-27 07:00:00,FR,45650.0
2018-06-27 12:00:00,FR,54491.0
2018-06-28 00:00:00,FR,45345.0
2018-06-28 14:00:00,FR,52686.0
2018-06-28 21:00:00,FR,45919.0
2018-06-29 01:00:00,FR,41921.0
2018-06-29 12:00:00,FR,53831.0
2018-06-29 23:00:00,FR,49600.0
2018-06-30 00:00:00,FR,45271.0
2018-06-30 16:00:00,FR,45054.0
2018-05-24 08:00:00,FR,49701.0
2018-05-24 17:00:00,FR,48086.0
2018-05-25 03:00:00,FR,38292.0
2018-05-25 22:00:00,FR,47121.0
2018-05-26 02:00:00,FR,38623.0
2018-05-26 16:00:00,FR,41309.0
2018-05-26 21:00:00,FR,40838.0
2018-05-27 19:00:00,FR,41542.0
2018-02-09 12:00:00,FR,84788.0
2018-02-09 23:00:00,FR,77771.0
2018-02-11 09:00:00,FR,66255.0
2018-02-11 10:00:00,FR,67726.0
2018-02-11 11:00:00,FR,68395.0
2018-02-11 18:00:00,FR,69405.0
2018-02-12 00:00:00,FR,68360.0
2018-02-12 07:00:00,FR,78810.0
2018-02-12 15:00:00,FR,71433.0
2018-02-12 16:00:00,FR,70575.0
2018-01-09 00:00:00,FR,63888.0
2018-01-09 16:00:00,FR,68230.0
2018-01-09 23:00:00,FR,66235.0
2018-01-11 04:00:00,FR,56299.0
2018-01-11 11:00:00,FR,72959.0
2018-01-11 20:00:00,FR,71185.0
2018-01-12 13:00:00,FR,73705.0
2018-07-01 03:00:00,FR,35205.0
2018-07-02 09:00:00,FR,51644.0
2018-07-03 22:00:00,FR,49981.0
2018-01-10 17:00:00,FR,68488.0
2018-01-10 19:00:00,FR,73323.0
2018-01-11 00:00:00,FR,63561.0
2018-01-11 05:00:00,FR,58810.0
2018-01-11 07:00:00,FR,71523.0
2018-01-11 14:00:00,FR,70080.0
2018-01-12 17:00:00,FR,71827.0
2018-01-13 00:00:00,FR,66274.0
2018-01-13 05:00:00,FR,58403.0
2018-01-13 16:00:00,FR,62764.0
2018-07-04 09:00:00,FR,53118.0
2018-07-07 02:00:00,FR,39020.0
2018-07-08 13:00:00,FR,43385.0
2018-07-10 07:00:00,FR,46258.0
2018-07-10 15:00:00,FR,53535.0
2018-07-12 05:00:00,FR,39746.0
2018-07-12 07:00:00,FR,45974.0
2018-07-12 15:00:00,FR,53466.0
2018-05-29 13:00:00,FR,51969.0
2018-05-29 20:00:00,FR,46892.0
2018-05-30 12:00:00,FR,53883.0
2018-07-13 04:00:00,FR,38633.0
2018-07-13 14:00:00,FR,54628.0
2018-07-13 21:00:00,FR,46114.0
2018-07-14 10:00:00,FR,44055.0
2018-07-14 18:00:00,FR,44088.0
2018-07-15 00:00:00,FR,42520.0
2018-07-15 14:00:00,FR,43556.0
2018-07-15 21:00:00,FR,42055.0
2018-07-16 03:00:00,FR,35873.0
2018-07-16 10:00:00,FR,52195.0
2018-07-17 08:00:00,FR,49015.0
2018-01-14 01:00:00,FR,62636.0
2018-01-15 15:00:00,FR,71613.0
2018-01-16 07:00:00,FR,70614.0
2018-01-16 15:00:00,FR,67258.0
2018-01-17 02:00:00,FR,60528.0
2018-01-17 03:00:00,FR,58059.0
2018-01-18 02:00:00,FR,61948.0
2018-01-18 03:00:00,FR,59412.0
2018-06-01 06:00:00,FR,41436.0
2018-06-02 04:00:00,FR,34658.0
2018-06-02 09:00:00,FR,41970.0
2018-06-02 11:00:00,FR,44022.0
2018-06-02 20:00:00,FR,40531.0
2018-06-03 03:00:00,FR,33816.0
2018-06-03 22:00:00,FR,42771.0
2018-06-04 05:00:00,FR,35993.0
2018-06-04 14:00:00,FR,51531.0
2018-02-13 21:00:00,FR,76706.0
2018-02-13 22:00:00,FR,76646.0
2018-02-14 14:00:00,FR,79521.0
2018-02-14 19:00:00,FR,82671.0
2018-02-16 02:00:00,FR,62251.0
2018-02-16 12:00:00,FR,72955.0
2018-02-16 23:00:00,FR,67265.0
2018-01-18 21:00:00,FR,65682.0
2018-01-19 09:00:00,FR,74195.0
2018-01-20 08:00:00,FR,63197.0
2018-01-20 09:00:00,FR,65678.0
2018-01-21 17:00:00,FR,58917.0
2018-07-18 06:00:00,FR,42286.0
2018-07-18 17:00:00,FR,51895.0
2018-07-18 19:00:00,FR,51786.0
2018-07-18 23:00:00,FR,50933.0
2018-07-19 09:00:00,FR,52201.0
2018-07-20 06:00:00,FR,42243.0
2018-07-20 17:00:00,FR,50210.0
2018-07-20 19:00:00,FR,49548.0
2018-06-05 19:00:00,FR,49414.0
2018-06-07 11:00:00,FR,52341.0
2018-06-07 13:00:00,FR,52091.0
2018-06-07 20:00:00,FR,46573.0
2018-06-10 10:00:00,FR,39789.0
2018-06-10 18:00:00,FR,40003.0
2018-06-11 04:00:00,FR,34430.0
2018-06-11 09:00:00,FR,50794.0
2018-06-12 07:00:00,FR,45720.0
2018-06-12 15:00:00,FR,49993.0
2018-06-13 05:00:00,FR,37697.0
2018-06-13 14:00:00,FR,50889.0
2018-06-14 01:00:00,FR,41487.0
2018-06-15 11:00:00,FR,52539.0
2018-06-16 00:00:00,FR,44388.0
2018-06-16 14:00:00,FR,43172.0
2018-06-16 21:00:00,FR,39645.0
2018-06-17 02:00:00,FR,36276.0
2018-01-27 00:00:00,FR,63958.0
2018-01-27 05:00:00,FR,56553.0
2018-01-27 07:00:00,FR,61370.0
2018-01-27 14:00:00,FR,63868.0
2018-01-27 15:00:00,FR,61483.0
2018-01-28 17:00:00,FR,56698.0
2018-01-28 19:00:00,FR,64901.0
2018-01-29 08:00:00,FR,70621.0
2018-01-29 09:00:00,FR,71013.0
2018-01-30 04:00:00,FR,54558.0
2018-01-30 11:00:00,FR,71622.0
2018-01-30 20:00:00,FR,67854.0
2018-01-31 00:00:00,FR,61197.0
2018-06-17 20:00:00,FR,40102.0
2018-06-18 08:00:00,FR,47741.0
2018-06-18 09:00:00,FR,49626.0
2018-06-20 16:00:00,FR,52051.0
2018-06-21 04:00:00,FR,37252.0
2018-06-21 14:00:00,FR,52713.0
2018-06-21 20:00:00,FR,46207.0
2018-06-21 21:00:00,FR,44546.0
2018-06-22 09:00:00,FR,49903.0
2018-06-25 00:00:00,FR,40799.0
2018-01-31 16:00:00,FR,66851.0
2018-01-31 23:00:00,FR,66775.0
2018-02-01 06:00:00,FR,66142.0
2018-02-02 10:00:00,FR,77450.0
2018-02-02 18:00:00,FR,76824.0
2018-02-03 22:00:00,FR,68108.0
2018-07-22 11:00:00,FR,42183.0
2018-07-22 22:00:00,FR,44595.0
2018-07-24 11:00:00,FR,54958.0
2018-06-25 16:00:00,FR,49376.0
2018-06-27 08:00:00,FR,49192.0
2018-06-27 09:00:00,FR,51375.0
2018-06-28 13:00:00,FR,53065.0
2018-06-30 05:00:00,FR,35775.0
2018-06-30 07:00:00,FR,38266.0
2018-06-30 15:00:00,FR,45891.0
2018-07-02 10:00:00,FR,52913.0
2018-07-02 18:00:00,FR,52275.0
2018-07-04 01:00:00,FR,42738.0
2018-07-04 12:00:00,FR,56504.0
2018-07-04 19:00:00,FR,51908.0
2018-07-04 23:00:00,FR,49474.0
2018-07-05 15:00:00,FR,52653.0
2018-07-06 03:00:00,FR,38194.0
2018-07-06 22:00:00,FR,48141.0
2018-07-07 13:00:00,FR,47163.0
2018-07-07 18:00:00,FR,44476.0
2018-07-08 06:00:00,FR,33031.0
2018-07-08 17:00:00,FR,40418.0
2018-07-26 02:00:00,FR,42111.0
2018-07-26 20:00:00,FR,50350.0
2018-07-27 07:00:00,FR,46154.0
2018-07-27 15:00:00,FR,54281.0
2018-07-28 04:00:00,FR,36372.0
2018-07-28 20:00:00,FR,42108.0
2018-07-28 21:00:00,FR,42040.0
2018-07-29 10:00:00,FR,40296.0
2018-07-29 18:00:00,FR,41225.0
2018-07-09 05:00:00,FR,37590.0
2018-07-09 07:00:00,FR,44756.0
2018-07-10 11:00:00,FR,54698.0
2018-07-11 03:00:00,FR,38751.0
2018-07-11 10:00:00,FR,52681.0
2018-07-12 02:00:00,FR,40595.0
2018-07-12 20:00:00,FR,48612.0
2018-07-13 01:00:00,FR,42781.0
2018-07-13 06:00:00,FR,42291.0
2018-01-10 09:00:00,FR,72681.0
2018-01-11 02:00:00,FR,59498.0
2018-01-11 21:00:00,FR,67189.0
2018-01-12 00:00:00,FR,64969.0
2018-01-12 05:00:00,FR,60716.0
2018-01-12 14:00:00,FR,71864.0
2018-01-12 23:00:00,FR,69458.0
2018-01-13 17:00:00,FR,65345.0
2018-07-13 12:00:00,FR,55841.0
2018-07-13 19:00:00,FR,50209.0
2018-07-13 23:00:00,FR,49072.0
2018-07-15 22:00:00,FR,45324.0
2018-07-16 04:00:00,FR,35683.0
2018-07-16 14:00:00,FR,53843.0
2018-07-16 20:00:00,FR,47801.0
2018-07-16 21:00:00,FR,46495.0
2018-07-31 10:00:00,FR,52346.0
2018-07-31 18:00:00,FR,50975.0
2018-08-01 08:00:00,FR,47453.0
2018-08-02 01:00:00,FR,41950.0
2018-08-02 12:00:00,FR,55005.0
2018-08-02 19:00:00,FR,51007.0
2018-08-02 23:00:00,FR,49578.0
2018-02-04 12:00:00,FR,70297.0
2018-02-07 09:00:00,FR,85224.0
2018-02-07 10:00:00,FR,85519.0
2018-02-07 11:00:00,FR,85768.0
2018-02-07 18:00:00,FR,85592.0
2018-07-17 17:00:00,FR,51019.0
2018-07-19 11:00:00,FR,55532.0
2018-07-20 00:00:00,FR,45735.0
2018-07-20 16:00:00,FR,51154.0
2018-07-21 02:00:00,FR,38896.0
2018-07-21 20:00:00,FR,41780.0
2018-02-19 08:00:00,FR,75159.0
2018-02-20 21:00:00,FR,69472.0
2018-02-20 22:00:00,FR,69675.0
2018-02-21 03:00:00,FR,61882.0
2018-02-21 04:00:00,FR,61353.0
2018-02-21 20:00:00,FR,76439.0
2018-01-15 13:00:00,FR,74474.0
2018-01-16 13:00:00,FR,70383.0
2018-01-17 01:00:00,FR,61474.0
2018-08-03 16:00:00,FR,51393.0
2018-08-04 06:00:00,FR,36487.0
2018-08-04 17:00:00,FR,45246.0
2018-08-04 19:00:00,FR,45330.0
2018-08-05 16:00:00,FR,41510.0
2018-08-06 11:00:00,FR,51246.0
2018-08-06 22:00:00,FR,48383.0
2018-08-07 09:00:00,FR,48053.0
2018-08-08 11:00:00,FR,49024.0
2018-08-08 22:00:00,FR,46307.0
2018-08-10 02:00:00,FR,35670.0
2018-08-11 13:00:00,FR,42090.0
2018-07-22 08:00:00,FR,35866.0
2018-07-22 09:00:00,FR,38561.0
2018-07-25 04:00:00,FR,38751.0
2018-07-25 14:00:00,FR,56094.0
2018-01-05 17:00:00,FR,64406.0
2018-01-05 19:00:00,FR,67552.0
2018-01-06 22:00:00,FR,59882.0
2018-01-07 00:00:00,FR,58944.0
2018-01-07 05:00:00,FR,49438.0
2018-01-07 07:00:00,FR,51518.0
2018-01-07 14:00:00,FR,59100.0
2018-01-08 12:00:00,FR,72995.0
2018-08-12 04:00:00,FR,30870.0
2018-08-12 20:00:00,FR,39303.0
2018-08-13 13:00:00,FR,46115.0
2018-08-15 05:00:00,FR,32798.0
2018-08-15 07:00:00,FR,33515.0
2018-08-15 15:00:00,FR,39344.0
2018-08-17 01:00:00,FR,37845.0
2018-08-17 05:00:00,FR,34905.0
2018-08-17 12:00:00,FR,48138.0
2018-08-17 23:00:00,FR,43990.0
2018-08-18 00:00:00,FR,40161.0
2018-08-18 16:00:00,FR,40020.0
2018-08-19 11:00:00,FR,39797.0
2018-01-17 19:00:00,FR,76537.0
2018-01-18 17:00:00,FR,69020.0
2018-01-18 19:00:00,FR,73948.0
2018-01-19 00:00:00,FR,63742.0
2018-01-19 05:00:00,FR,59366.0
2018-01-19 07:00:00,FR,72121.0
2018-01-19 14:00:00,FR,68559.0
2018-01-20 00:00:00,FR,65155.0
2018-01-20 05:00:00,FR,56659.0
2018-01-20 14:00:00,FR,65783.0
2018-01-20 23:00:00,FR,63240.0
2018-01-21 02:00:00,FR,55992.0
2018-01-21 11:00:00,FR,62445.0
2018-07-25 21:00:00,FR,48819.0
2018-07-27 08:00:00,FR,49749.0
2018-07-29 00:00:00,FR,41646.0
2018-07-29 16:00:00,FR,40068.0
2018-01-14 13:00:00,FR,65537.0
2018-01-15 03:00:00,FR,58123.0
2018-01-16 03:00:00,FR,56758.0
2018-01-17 07:00:00,FR,72611.0
2018-01-17 14:00:00,FR,70291.0
2018-01-17 15:00:00,FR,68432.0
2018-08-20 16:00:00,FR,47484.0
2018-08-21 22:00:00,FR,46884.0
2018-08-23 06:00:00,FR,40138.0
2018-08-24 07:00:00,FR,41641.0
2018-07-30 15:00:00,FR,51720.0
2018-07-31 09:00:00,FR,50601.0
2018-08-01 13:00:00,FR,53969.0
2018-08-01 18:00:00,FR,51102.0
2018-08-24 15:00:00,FR,47139.0
2018-08-25 02:00:00,FR,36591.0
2018-08-25 21:00:00,FR,40804.0
2018-08-03 05:00:00,FR,39203.0
2018-08-03 07:00:00,FR,43865.0
2018-08-05 03:00:00,FR,35547.0
2018-08-05 10:00:00,FR,40867.0
2018-08-06 13:00:00,FR,52673.0
2018-08-07 01:00:00,FR,40656.0
2018-08-07 06:00:00,FR,39580.0
2018-02-08 21:00:00,FR,77785.0
2018-02-08 22:00:00,FR,77937.0
2018-02-09 05:00:00,FR,72581.0
2018-08-07 12:00:00,FR,53042.0
2018-08-07 19:00:00,FR,48597.0
2018-08-07 23:00:00,FR,46831.0
2018-08-08 15:00:00,FR,48057.0
2018-08-09 22:00:00,FR,43552.0
2018-08-10 18:00:00,FR,43557.0
2018-08-11 17:00:00,FR,39123.0
2018-08-12 01:00:00,FR,35675.0
2018-08-30 01:00:00,FR,40493.0
2018-08-30 19:00:00,FR,48730.0
2018-08-30 23:00:00,FR,47425.0
2018-08-31 04:00:00,FR,36557.0
2018-08-31 14:00:00,FR,50407.0
2018-08-31 20:00:00,FR,46357.0
2018-09-01 17:00:00,FR,40988.0
2018-09-01 19:00:00,FR,42196.0
2018-09-02 00:00:00,FR,40464.0
2018-09-02 14:00:00,FR,40232.0
2018-09-03 10:00:00,FR,50377.0
2018-09-03 11:00:00,FR,51610.0
2018-09-03 18:00:00,FR,48940.0
2018-09-04 08:00:00,FR,49396.0
2018-09-05 11:00:00,FR,53452.0
2018-08-12 05:00:00,FR,30780.0
2018-08-12 07:00:00,FR,30630.0
2018-08-13 11:00:00,FR,45449.0
2018-08-14 03:00:00,FR,33744.0
2018-08-14 10:00:00,FR,45049.0
2018-08-15 02:00:00,FR,35653.0
2018-08-15 20:00:00,FR,40145.0
2018-08-16 06:00:00,FR,36381.0
2018-08-16 17:00:00,FR,44998.0
2018-08-16 19:00:00,FR,45485.0
2018-08-16 23:00:00,FR,44643.0
2018-08-18 22:00:00,FR,42127.0
2018-08-19 04:00:00,FR,31770.0
2018-08-19 14:00:00,FR,39393.0
2018-09-06 08:00:00,FR,50290.0
2018-09-07 06:00:00,FR,43511.0
2018-09-08 13:00:00,FR,45394.0
2018-09-09 06:00:00,FR,33517.0
2018-09-10 13:00:00,FR,52223.0
2018-09-12 05:00:00,FR,38808.0
2018-09-12 07:00:00,FR,47207.0
2018-09-14 01:00:00,FR,41125.0
2018-09-14 05:00:00,FR,39145.0
2018-09-14 23:00:00,FR,47076.0
2018-09-15 04:00:00,FR,35203.0
2018-09-15 20:00:00,FR,44048.0
2018-09-16 03:00:00,FR,34004.0
2018-09-16 18:00:00,FR,40815.0
2018-09-17 04:00:00,FR,34891.0
2018-09-17 14:00:00,FR,52390.0
2018-09-18 03:00:00,FR,36962.0
2018-09-18 10:00:00,FR,52276.0
2018-09-18 18:00:00,FR,50589.0
2018-01-11 06:00:00,FR,64942.0
2018-01-12 07:00:00,FR,73282.0
2018-01-12 15:00:00,FR,69797.0
2018-01-13 12:00:00,FR,69975.0
2018-01-14 02:00:00,FR,60764.0
2018-01-14 03:00:00,FR,57594.0
2018-01-09 22:00:00,FR,65536.0
2018-01-11 10:00:00,FR,73123.0
2018-08-21 08:00:00,FR,45145.0
2018-08-21 09:00:00,FR,47763.0
2018-08-23 00:00:00,FR,43049.0
2018-08-23 16:00:00,FR,48719.0
2018-08-24 02:00:00,FR,38002.0
2018-08-24 20:00:00,FR,44171.0
2018-08-24 21:00:00,FR,44413.0
2018-08-27 13:00:00,FR,50360.0
2018-08-28 04:00:00,FR,36639.0
2018-08-28 14:00:00,FR,52104.0
2018-01-14 08:00:00,FR,60283.0
2018-01-15 04:00:00,FR,57519.0
2018-01-15 11:00:00,FR,75202.0
2018-01-15 20:00:00,FR,71354.0
2018-01-16 16:00:00,FR,67065.0
2018-01-17 06:00:00,FR,66345.0
2018-01-18 10:00:00,FR,73050.0
2018-01-18 18:00:00,FR,73903.0
2018-01-19 22:00:00,FR,67379.0
2018-01-20 12:00:00,FR,69877.0
2018-01-22 01:00:00,FR,55847.0
2018-08-29 05:00:00,FR,38348.0
2018-08-29 07:00:00,FR,44136.0
2018-08-29 15:00:00,FR,50399.0
2018-08-30 08:00:00,FR,47924.0
2018-08-30 09:00:00,FR,49965.0
2018-09-01 00:00:00,FR,42844.0
2018-09-01 16:00:00,FR,40997.0
2018-09-02 01:00:00,FR,37669.0
2018-09-02 05:00:00,FR,32594.0
2018-01-10 08:00:00,FR,72407.0
2018-01-10 18:00:00,FR,72900.0
2018-01-11 03:00:00,FR,57012.0
2018-01-12 16:00:00,FR,69177.0
2018-01-13 01:00:00,FR,63322.0
2018-01-13 19:00:00,FR,70183.0
2018-09-19 08:00:00,FR,50093.0
2018-09-19 09:00:00,FR,51799.0
2018-09-20 12:00:00,FR,53772.0
2018-09-20 17:00:00,FR,50106.0
2018-09-21 08:00:00,FR,50079.0
2018-09-22 06:00:00,FR,36801.0
2018-09-22 12:00:00,FR,46668.0
2018-01-14 10:00:00,FR,65505.0
2018-01-14 18:00:00,FR,68143.0
2018-01-15 02:00:00,FR,60772.0
2018-01-15 21:00:00,FR,66861.0
2018-01-16 12:00:00,FR,71732.0
2018-01-17 17:00:00,FR,70882.0
2018-01-18 01:00:00,FR,63234.0
2018-02-22 05:00:00,FR,69273.0
2018-02-23 01:00:00,FR,72267.0
2018-02-25 11:00:00,FR,71835.0
2018-02-25 13:00:00,FR,69318.0
2018-02-26 00:00:00,FR,74112.0
2018-02-27 06:00:00,FR,85345.0
2018-02-27 17:00:00,FR,83366.0
2018-02-28 03:00:00,FR,80396.0
2018-02-28 04:00:00,FR,79711.0
2018-02-28 20:00:00,FR,89927.0
2018-03-01 09:00:00,FR,89577.0
2018-03-01 10:00:00,FR,89701.0
2018-03-01 18:00:00,FR,84572.0
2018-03-02 02:00:00,FR,72622.0
2018-03-02 07:00:00,FR,78278.0
2018-09-02 23:00:00,FR,43771.0
2018-09-04 03:00:00,FR,37479.0
2018-09-04 18:00:00,FR,49999.0
2018-09-05 13:00:00,FR,53603.0
2018-09-06 12:00:00,FR,53780.0
2018-09-06 17:00:00,FR,48435.0
2018-09-06 19:00:00,FR,49972.0
2018-09-07 05:00:00,FR,38851.0
2018-09-07 07:00:00,FR,47421.0
2018-09-07 15:00:00,FR,49272.0
2018-09-08 10:00:00,FR,43653.0
2018-09-08 11:00:00,FR,44160.0
2018-09-10 06:00:00,FR,42074.0
2018-09-11 01:00:00,FR,40965.0
2018-09-23 16:00:00,FR,39513.0
2018-09-24 22:00:00,FR,47013.0
2018-09-25 13:00:00,FR,52292.0
2018-09-26 22:00:00,FR,47877.0
2018-09-27 07:00:00,FR,50954.0
2018-09-11 19:00:00,FR,51264.0
2018-09-11 23:00:00,FR,48189.0
2018-09-12 22:00:00,FR,47964.0
2018-09-13 03:00:00,FR,37801.0
2018-09-13 10:00:00,FR,52592.0
2018-09-13 18:00:00,FR,50337.0
2018-09-15 12:00:00,FR,47232.0
2018-09-15 17:00:00,FR,41616.0
2018-09-27 15:00:00,FR,51415.0
2018-09-28 02:00:00,FR,40618.0
2018-09-28 21:00:00,FR,47030.0
2018-09-29 05:00:00,FR,35967.0
2018-09-29 07:00:00,FR,39480.0
2018-09-30 02:00:00,FR,38575.0
2018-09-30 20:00:00,FR,45836.0
2018-09-30 21:00:00,FR,43888.0
2018-10-01 03:00:00,FR,36221.0
2018-01-23 16:00:00,FR,63428.0
2018-01-23 23:00:00,FR,62475.0
2018-01-24 16:00:00,FR,61392.0
2018-01-24 23:00:00,FR,62263.0
2018-01-25 04:00:00,FR,51671.0
2018-01-25 22:00:00,FR,63171.0
2018-02-13 00:00:00,FR,73233.0
2018-02-15 08:00:00,FR,75847.0
2018-02-16 03:00:00,FR,59680.0
2018-02-16 04:00:00,FR,59016.0
2018-10-03 03:00:00,FR,40069.0
2018-10-03 18:00:00,FR,51560.0
2018-10-04 09:00:00,FR,54475.0
2018-10-05 12:00:00,FR,54421.0
2018-10-05 17:00:00,FR,47931.0
2018-10-05 19:00:00,FR,51269.0
2018-10-06 00:00:00,FR,44344.0
2018-10-06 14:00:00,FR,44664.0
2018-09-15 19:00:00,FR,43242.0
2018-09-17 11:00:00,FR,52443.0
2018-09-18 02:00:00,FR,38825.0
2018-09-18 20:00:00,FR,50950.0
2018-09-18 21:00:00,FR,48095.0
2018-09-19 06:00:00,FR,43624.0
2018-10-07 12:00:00,FR,47237.0
2018-10-07 17:00:00,FR,40299.0
2018-10-08 00:00:00,FR,43410.0
2018-10-08 16:00:00,FR,49589.0
2018-10-09 11:00:00,FR,54917.0
2018-10-11 22:00:00,FR,47615.0
2018-10-12 15:00:00,FR,49522.0
2018-09-21 22:00:00,FR,46456.0
2018-09-22 04:00:00,FR,34794.0
2018-09-22 14:00:00,FR,43866.0
2018-09-23 02:00:00,FR,36167.0
2018-09-23 21:00:00,FR,43335.0
2018-09-24 08:00:00,FR,50047.0
2018-09-24 09:00:00,FR,51607.0
2018-09-26 00:00:00,FR,45071.0
2018-09-26 16:00:00,FR,49641.0
2018-09-27 04:00:00,FR,38518.0
2018-09-27 20:00:00,FR,51565.0
2018-02-16 20:00:00,FR,69333.0
2018-02-17 02:00:00,FR,59403.0
2018-02-17 07:00:00,FR,59860.0
2018-02-17 15:00:00,FR,60133.0
2018-02-17 16:00:00,FR,58625.0
2018-02-18 14:00:00,FR,60102.0
2018-02-18 19:00:00,FR,68178.0
2018-02-19 01:00:00,FR,62432.0
2018-02-20 11:00:00,FR,75590.0
2018-02-20 13:00:00,FR,73806.0
2018-01-18 09:00:00,FR,73575.0
2018-01-19 02:00:00,FR,59819.0
2018-01-19 21:00:00,FR,66791.0
2018-01-20 02:00:00,FR,60398.0
2018-01-20 11:00:00,FR,68095.0
2018-01-20 20:00:00,FR,63425.0
2018-01-20 21:00:00,FR,60793.0
2018-01-21 00:00:00,FR,60716.0
2018-01-21 05:00:00,FR,51306.0
2018-01-21 14:00:00,FR,59336.0
2018-01-21 23:00:00,FR,61036.0
2018-10-15 02:00:00,FR,37824.0
2018-10-15 21:00:00,FR,47206.0
2018-10-18 01:00:00,FR,42336.0
2018-10-18 05:00:00,FR,39881.0
2018-10-18 23:00:00,FR,48775.0
2018-09-27 21:00:00,FR,48037.0
2018-09-29 09:00:00,FR,44277.0
2018-09-30 13:00:00,FR,44276.0
2018-10-01 00:00:00,FR,42326.0
2018-10-01 04:00:00,FR,35938.0
2018-10-01 14:00:00,FR,52742.0
2018-10-02 05:00:00,FR,42198.0
2018-10-02 07:00:00,FR,47289.0
2018-10-20 01:00:00,FR,41865.0
2018-10-20 19:00:00,FR,48081.0
2018-10-20 23:00:00,FR,46970.0
2018-10-21 04:00:00,FR,35899.0
2018-10-21 13:00:00,FR,44724.0
2018-10-23 00:00:00,FR,48522.0
2018-10-23 13:00:00,FR,55905.0
2018-01-15 01:00:00,FR,62082.0
2018-01-16 01:00:00,FR,61199.0
2018-01-16 19:00:00,FR,74244.0
2018-01-17 13:00:00,FR,72002.0
2018-01-18 05:00:00,FR,60621.0
2018-10-24 03:00:00,FR,42544.0
2018-10-25 05:00:00,FR,43033.0
2018-10-25 08:00:00,FR,55865.0
2018-10-26 14:00:00,FR,55359.0
2018-10-26 19:00:00,FR,58299.0
2018-10-26 21:00:00,FR,52542.0
2018-10-26 23:00:00,FR,54199.0
2018-10-27 01:00:00,FR,47809.0
2018-10-27 05:00:00,FR,42996.0
2018-10-02 15:00:00,FR,52902.0
2018-10-03 08:00:00,FR,53997.0
2018-10-03 09:00:00,FR,55210.0
2018-10-05 16:00:00,FR,48495.0
2018-10-06 01:00:00,FR,41107.0
2018-10-06 19:00:00,FR,46479.0
2018-10-06 23:00:00,FR,45289.0
2018-10-07 15:00:00,FR,41126.0
2018-10-08 03:00:00,FR,37394.0
2018-10-08 10:00:00,FR,54844.0
2018-10-08 18:00:00,FR,50753.0
2018-10-09 13:00:00,FR,53695.0
2018-10-10 12:00:00,FR,55071.0
2018-10-10 17:00:00,FR,49389.0
2018-10-10 19:00:00,FR,54490.0
2018-10-28 14:00:00,FR,52718.0
2018-10-28 19:00:00,FR,59783.0
2018-10-28 21:00:00,FR,55826.0
2018-10-29 10:00:00,FR,68999.0
2018-10-30 11:00:00,FR,68839.0
2018-11-01 09:00:00,FR,53447.0
2018-11-01 11:00:00,FR,54956.0
2018-11-02 06:00:00,FR,53565.0
2018-11-02 17:00:00,FR,56662.0
2018-11-03 20:00:00,FR,57805.0
2018-11-04 07:00:00,FR,50130.0
2018-11-04 15:00:00,FR,48776.0
2018-11-04 17:00:00,FR,51075.0
2018-11-05 04:00:00,FR,45611.0
2018-01-23 13:00:00,FR,67818.0
2018-01-24 03:00:00,FR,52408.0
2018-01-25 07:00:00,FR,66636.0
2018-01-25 15:00:00,FR,66052.0
2018-01-26 17:00:00,FR,67813.0
2018-01-26 19:00:00,FR,72318.0
2018-11-05 20:00:00,FR,59050.0
2018-11-09 08:00:00,FR,63181.0
